gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null,significant,regulation,is_specific
Dhrs7c,155.00033333333332,141.8596559996299,309.95366666666666,483.0481157362415,0.9951505173035818,False,False,non_specific,0.6402850075136471,0.64,False,False,Not significant,True
Trhde,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.8867513459481287,0.6780719051126379,False,False,non_specific,0.6214078576134237,0.62,False,False,Not significant,True
Mageb3,0.111,0.1922576396401454,0.3333333333333333,0.5773502691896258,0.2631786825518388,False,False,non_specific,0.581120928682028,0.58,False,False,Not significant,True
Mrps23,39.04846666666667,15.363222075055669,48.789,43.15932132347461,4.313536103280521,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Hephl1,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.8867513459481287,0.6780719051126379,False,False,non_specific,0.6214078576134237,0.62,False,False,Not significant,True
Syt13,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Hspb3,11.0,13.892443989449804,26.0,43.30127018922193,1.1699250014423124,False,False,non_specific,0.6166694375933652,0.62,False,False,Not significant,True
Ppef1,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Ankrd31,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Cct8l1,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.5849625007211562,False,False,non_specific,0.5813147638521413,0.58,False,False,Not significant,True
BC055324,9.833333333333332,3.175570854200645,11.377166666666668,13.14404923921741,1.1411232717134876,False,False,non_specific,0.6068564322534439,0.61,False,False,Not significant,True
Cela1,3.333333333333333,4.301153671531923,3.25,3.701731164814654,1.0,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Nptxr,1.9913333333333327,0.1072629168600841,4.333333333333333,7.505553499465135,0.8342488159857419,False,False,non_specific,0.643028892724108,0.64,False,False,Not significant,True
Pglyrp3,0.3333333333333333,0.5773502691896258,1.3333333333333333,2.309401076758504,0.807354922057604,False,False,non_specific,0.535105745403166,0.54,False,False,Not significant,True
Gbx2,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.5849625007211562,False,False,non_specific,0.5813147638521413,0.58,False,False,Not significant,True
Alk,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.5849625007211562,False,False,non_specific,0.5813147638521413,0.58,False,False,Not significant,True
Mical1,179.11322222222216,74.68040530158326,182.00522222222224,64.87559706681857,1.8122574619134169,False,False,non_specific,0.5334737771115431,0.53,False,False,Not significant,True
Kcne1l,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.5849625007211562,False,False,non_specific,0.5813147638521413,0.58,False,False,Not significant,True
Actn2,2040.9036666666668,2383.3186702850567,5371.977333333333,8808.501930848079,1.3958069477738388,False,False,non_specific,0.5845391535302844,0.58,False,False,Not significant,True
Nol4l,9.666666666666668,4.58439500757291,11.999999999999998,7.92638268058451,1.0723155179379549,False,False,non_specific,0.5399167053196735,0.54,False,False,Not significant,True
Adh7,351.32899999999995,183.13099624858705,748.6633333333334,1077.6670738555267,1.0893196133086105,False,False,non_specific,0.5902083015330217,0.59,False,False,Not significant,True
Pax9,11.333333333333334,9.71253485622231,32.0,54.56189146281496,1.4199032544506598,False,False,non_specific,0.5810833769439738,0.58,False,False,Not significant,True
Glyat,0.3333333333333333,0.5773502691896258,1.1666666666666667,2.0207259421636903,0.4150374992788437,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Zfp985,0.3333333333333333,0.5773502691896258,1.2583333333333333,2.1794972661908374,0.7602209464665093,False,False,non_specific,0.5430291809925615,0.54,False,False,Not significant,True
Speer4f2,0.3336666666666666,0.5779276194588153,1.0,1.7320508075688772,0.5846018720376415,False,False,non_specific,0.5815086685223406,0.58,False,False,Not significant,True
Gen1,2.6666666666666665,3.072557316009824,3.1666666666666665,3.445988385857172,0.807354922057604,False,False,non_specific,0.535105745403166,0.54,False,False,Not significant,True
Itgb2l,0.3333333333333333,0.5773502691896258,1.6666666666666667,2.8867513459481287,1.0000000000000002,False,False,non_specific,0.5096085071914891,0.51,False,False,Not significant,True
Des,3854.976,1999.790019774326,8003.022666666667,10755.503387219836,1.0536291807208065,False,False,non_specific,0.574974820133782,0.57,False,False,Not significant,True
Lhfpl1,1.6666666666666667,2.8867513459481287,6.0,10.392304845413264,1.39231742277876,False,False,non_specific,0.5499969935279082,0.55,False,False,Not significant,True
Fads2b,7.0,9.643650760992957,24.038666666666668,41.63619201287905,1.6460858342903395,False,False,non_specific,0.5551434612639284,0.56,False,False,Not significant,True
Mroh2a,1.333333333333333,1.993553592576472,1.6666666666666663,2.309401076758503,0.7855988427564713,False,False,non_specific,0.5953541607626524,0.6,False,False,Not significant,True
Axin2,39.0415,28.541530584138965,42.5,12.334410828324064,0.7207813454584285,False,False,non_specific,0.5860445508624021,0.59,False,False,Not significant,True
Cnga3,0.3333333333333333,0.5773502691896258,1.6666666666666667,2.8867513459481287,1.0000000000000002,False,False,non_specific,0.5096085071914891,0.51,False,False,Not significant,True
Znrd1as,41.42744444444445,31.58331117674977,38.37433333333334,13.315913899428445,0.94390426985568,False,False,non_specific,0.5775889867660899,0.58,False,False,Not significant,True
Pcnx,192.2411111111111,103.59804771186164,250.12188888888892,213.8871649994836,2.3597045788754696,False,False,non_specific,0.5043768874704585,0.5,False,False,Not significant,True
Trim58,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.5849625007211562,False,False,non_specific,0.5813147638521413,0.58,False,False,Not significant,True
Ifi202b,3.6666666666666665,6.350852961085884,14.666666666666666,25.40341184434353,1.7472339296200334,False,False,non_specific,0.535105745403166,0.54,False,False,Not significant,True
Slit1,0.4444444444444443,0.7698003589195012,1.8483333333333336,3.2014072426564746,-0.222392421336448,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Mettl21c,0.6666666666666666,0.5773502691896258,3.0,5.196152422706632,1.263034405833794,False,False,non_specific,0.5186737766658344,0.52,False,False,Not significant,True
Btbd3,49.00000000000001,45.32648601542864,75.04616666666666,38.05786335527371,2.110754000254763,False,False,non_specific,0.5131271054989482,0.51,False,False,Not significant,True
Gtf2a2,75.05155555555555,8.699995961793901,77.85922222222223,19.45742849173236,1.6416988263392325,False,False,non_specific,0.4992275549868588,0.5,False,False,Not significant,True
Tac1,0.3333333333333333,0.5773502691896258,1.3333333333333333,2.309401076758504,0.807354922057604,False,False,non_specific,0.535105745403166,0.54,False,False,Not significant,True
Vipas39,57.5,28.89234178224563,65.23716666666667,29.06351010112348,1.5390556575077272,False,False,non_specific,0.5636707911731262,0.56,False,False,Not significant,True
Fitm1,102.39166666666668,115.9902375561553,356.47433333333333,587.1226839224774,1.789719750460388,False,False,non_specific,0.5338099828513563,0.53,False,False,Not significant,True
Chrdl2,2.0,2.309401076758504,7.333333333333333,12.701705922171763,-0.4150374992788438,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cav3,94.0,87.29833904490967,300.88100000000003,484.7938969118732,1.667980539791268,False,False,non_specific,0.5385545499721678,0.54,False,False,Not significant,True
Sez6l,0.2222222222222222,0.3849001794597506,0.8888888888888888,1.5396007178390023,1.2223924213364477,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Moxd1,4.333333333333333,1.5275252316519463,13.0,20.808652046684813,1.3923174227787602,False,False,non_specific,0.5458791893039152,0.55,False,False,Not significant,True
Casp14,0.6666666666666666,1.1547005383792517,4.666666666666667,8.082903768654761,1.7655347463629771,False,False,non_specific,0.4824656581947942,0.48,False,False,Not significant,True
Tmem241,5.0,4.834652370381325,8.5,9.915803688550724,1.7369655941662063,False,False,non_specific,0.498181287542476,0.5,False,False,Not significant,True
Itgb1bp2,210.0063333333333,213.33699660474585,823.3833333333333,1350.004126228262,1.966029036090735,False,False,non_specific,0.5149464733799362,0.51,False,False,Not significant,True
Txlnb,57.333333333333336,62.11548384528074,235.742,389.2610254674876,2.020923253542718,False,False,non_specific,0.5117152326691016,0.51,False,False,Not significant,True
Ranbp1,213.6678333333333,46.09439496950745,231.091,115.23394584019356,1.8872858964501893,False,False,non_specific,0.5265746769151507,0.53,False,False,Not significant,True
Card14,3.6666666666666665,2.516611478423584,14.333333333333334,23.96525262402492,1.716207033999409,False,False,non_specific,0.5218919561021174,0.52,False,False,Not significant,True
Gm50364,0.3813333333333333,0.6604887079529318,1.5526666666666669,2.689297553885277,0.885943657163607,False,False,non_specific,0.5327941391636283,0.53,False,False,Not significant,True
Sirpb1b,6.231999999999999,6.207716890580745,10.281333333333333,8.654270907158185,1.6634206756751329,False,False,non_specific,0.4913477669433817,0.49,False,False,Not significant,True
Itgb3,33.379,7.278662171031157,78.82666666666667,104.58570711781478,1.2153431885204231,False,False,non_specific,0.5304135815470531,0.53,False,False,Not significant,True
Ankrd45,4.333444444444445,4.720086047733869,6.0,9.74906661367788,1.8423376022774527,False,False,non_specific,0.495433112559506,0.5,False,False,Not significant,True
Ppm1j,51.336333333333336,13.794395975661034,90.67833333333331,90.41009572129283,0.8087679636760913,False,False,non_specific,0.5308653332381126,0.53,False,False,Not significant,True
Lrtm1,0.6666666666666666,1.1547005383792517,23.0,39.83716857408418,4.63852569497853,False,False,non_specific,0.4290398891272176,0.43,False,False,Not significant,True
Klk9,0.3333333333333333,0.5773502691896258,3.0,5.196152422706632,1.584962500721156,False,False,non_specific,0.4682480342748406,0.47,False,False,Not significant,True
Serpinb11,2.0,2.6457513110645907,11.666666666666666,20.207259421636905,2.078002512001273,False,False,non_specific,0.4951958611057262,0.5,False,False,Not significant,True
Trim55,8.666666666666666,9.073771725877464,50.0,86.60254037844386,2.39940684756508,False,False,non_specific,0.4957941292670796,0.5,False,False,Not significant,True
Rnase1,2.0,2.0,14.333333333333334,24.826061575153908,2.3536369546147005,False,False,non_specific,0.4804387456848221,0.48,False,False,Not significant,True
5730455P16Rik,9.83333333333333,7.756467978492038,16.833333333333336,20.41114052922593,2.2370391973008497,False,False,non_specific,0.4781384489429059,0.48,False,False,Not significant,True
Pcdh9,0.7777777777777778,1.3471506281091268,1.222222222222222,2.116950987028628,0.736965594166206,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Klk10,16.0,4.58257569495584,71.00066666666667,111.71955066743392,2.0824755184175454,False,False,non_specific,0.4837038358051558,0.48,False,False,Not significant,True
Tll2,0.3333333333333333,0.5773502691896258,2.333333333333333,4.041451884327381,1.3219280948873626,False,False,non_specific,0.4824656581947942,0.48,False,False,Not significant,True
Slc37a4,42.11133333333333,20.76534645506161,48.60088888888888,25.957700006631185,2.8528296881011643,False,False,non_specific,0.4677225467076464,0.47,False,False,Not significant,True
Shisa4,61.333333333333336,24.214320831552005,160.2686666666667,206.41032935716504,1.3713903911366534,False,False,non_specific,0.4943055573591937,0.49,False,False,Not significant,True
Cdsn,1.6666666666666667,2.0816659994661326,11.666666666666666,20.207259421636905,2.247927513443585,False,False,non_specific,0.4820646161344841,0.48,False,False,Not significant,True
Eno3,510.62977777777775,508.2776709132884,2732.113555555556,4522.674101254054,5.911635662376184,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Krt16,0.3333333333333333,0.5773502691896258,3.862333333333333,6.689757569100193,1.8666113002710123,False,False,non_specific,0.4575338636690422,0.46,False,False,Not significant,True
3425401B19Rik,29.0,15.0996688705415,152.01533333333333,248.63668817238803,2.3506418236564106,False,False,non_specific,0.4818931747527695,0.48,False,False,Not significant,True
Rtl3,6.0,3.0,42.667,72.17628881426366,2.6411165916559,False,False,non_specific,0.4717685647730356,0.47,False,False,Not significant,True
Tmprss11a,0.6666666666666666,1.1547005383792517,7.0,12.12435565298214,2.263034405833794,False,False,non_specific,0.4613540930145856,0.46,False,False,Not significant,True
Ighv14-2,0.3353333333333333,0.5808143708047636,3.333333333333333,5.773502691896257,1.6982772969904718,False,False,non_specific,0.4636673776373706,0.46,False,False,Not significant,True
Myom2,235.7853333333333,224.12850228682052,1942.0293333333327,3261.751405917737,3.0366560538232674,False,False,non_specific,0.460677443593389,0.46,False,False,Not significant,True
Car12,0.1111111111111111,0.1924500897298753,4.222222222222222,7.313103409735262,2.9211824022584474,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Usp25,186.31316666666663,81.83269718819884,211.7513333333333,99.2698646748284,3.459285854135919,False,False,non_specific,0.4520750000374369,0.45,False,False,Not significant,True
Wfdc5,0.6666666666666666,1.1547005383792517,10.0,17.320508075688775,2.722466024471091,False,False,non_specific,0.4492839407392928,0.45,False,False,Not significant,True
Dsc3,1.0,1.7320508075688772,14.666666666666666,25.40341184434353,2.969626350956481,False,False,non_specific,0.4499134959467153,0.45,False,False,Not significant,True
Cdh15,3.0,3.0,56.333666666666666,97.57277284331596,3.8413106417184246,False,False,non_specific,0.4437192117720387,0.44,False,False,Not significant,True
Lmod3,31.33333333333333,26.576932353703526,399.49533333333335,685.0296899152135,3.630691280415693,False,False,non_specific,0.4502257471095222,0.45,False,False,Not significant,True
Apobec2,74.0,80.55432949258531,1320.473,2263.7463458141683,4.139112542668929,False,False,non_specific,0.4409091772191917,0.44,False,False,Not significant,True
Chchd3,117.24275,67.16040564747004,136.8649166666667,102.39020132562013,-1.2143320742334407,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pla2g4e,0.6666666666666666,1.1547005383792517,21.066333333333333,36.48795966251516,3.726809423891444,False,False,non_specific,0.4350420826342156,0.44,False,False,Not significant,True
1110002E22Rik,4.666666666666667,7.234178138070234,110.46766666666667,191.3356112602496,4.29798113872341,False,False,non_specific,0.4392841094516909,0.44,False,False,Not significant,True
Vash2,0.3333333333333333,0.5773502691896258,9.666666666666666,16.74315780649915,3.0,False,False,non_specific,0.4361743205565019,0.44,False,False,Not significant,True
Wnt10a,0.6666666666666666,1.1547005383792517,24.0,41.569219381653056,3.906890595608519,False,False,non_specific,0.4335039262962596,0.43,False,False,Not significant,True
Serpinb12,8.0,13.0,275.05466666666666,476.4086575255883,4.938885178232235,False,False,non_specific,0.4340212535133526,0.43,False,False,Not significant,True
Sprr2a3,0.3333333333333333,0.5773502691896258,17.776,30.788935155344365,3.81578034258224,False,False,non_specific,0.4299407211431031,0.43,False,False,Not significant,True
Klhl41,37.0,11.135528725660045,1227.2943333333333,2098.829112649797,5.014513083033567,False,False,non_specific,0.4295289407392299,0.43,False,False,Not significant,True
Zfp385c,0.1111111111111111,0.1924500897298753,10.222111111111111,17.705215805058792,1.8169409708868025,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Kcna7,0.3333333333333333,0.5773502691896258,21.69933333333333,37.58434782370626,4.089540522604114,False,False,non_specific,0.4286114402731243,0.43,False,False,Not significant,True
Sypl2,2.6666666666666665,3.055050463303893,171.64766666666665,297.3024796673135,5.557217908157173,False,False,non_specific,0.4286776053238326,0.43,False,False,Not significant,True
Chit1,0.8333333333333334,1.4433756729740643,61.344166666666666,106.2512134146398,4.250380539424654,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Krt78,6.0,1.0,172.5476666666667,294.5316227781549,4.631833236104317,False,False,non_specific,0.4306545587109713,0.43,False,False,Not significant,True
Pkp1,1.0,1.7320508075688772,126.314,218.7822657072552,5.99224726274547,False,False,non_specific,0.4257098398249136,0.43,False,False,Not significant,True
Lypd3,1.6666666666666667,1.5275252316519463,133.00433333333334,230.3702629601601,5.651098344741826,False,False,non_specific,0.4275038199962384,0.43,False,False,Not significant,True
Ces1h,1.6666666666666667,2.0816659994661326,248.925,431.1507472740828,6.550313911936712,False,False,non_specific,0.4252357673537275,0.43,False,False,Not significant,True
Gpr87,0.3333333333333333,0.5773502691896258,50.68933333333334,87.79650073512802,5.276757190755831,False,False,non_specific,0.4251897522968686,0.43,False,False,Not significant,True
Myf5,0.0,0.0,6.333333333333333,10.96965511460289,2.874469117916141,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Sez6,0.5,0.8660254037844386,0.5,0.8660254037844388,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Hoxc6,0.0,0.0,4.666666666666667,8.082903768654761,2.5025003405291835,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
G6pc2,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Myl10,0.0,0.0,4.833333333333334,8.371578903249572,1.1801478611584286,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Klk1b16,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Dnase1,0.0,0.0,2.6666666666666665,4.618802153517007,1.874469117916141,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Atp12a,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cabp7,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Slc22a6,0.0,0.0,2.333333333333333,4.041451884327381,1.7369655941662063,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Phox2b,0.0,0.0,1.0,1.7320508075688772,1.0,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
2200002J24Rik,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Adh6a,0.0,0.0,1.6666666666666667,2.8867513459481287,1.415037499278844,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Thap8,0.1666666666666666,0.2886751345948129,0.1666666666666666,0.2886751345948129,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Mcpt2,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Atp1b4,0.0,0.0,2.666666666666667,4.618802153517006,1.784364383041617,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Svs4,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Gsdma,0.0,0.0,62.00033333333334,107.3877274195396,5.977287556786817,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Pyy,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Krt12,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Sgk2,0.1666666666666666,0.2886751345948129,0.3333333333333333,0.5773502691896258,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Wfdc15b,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Krt33a,0.0,0.0,0.7326666666666667,1.2690158916787972,0.7929941330889575,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Myh4,0.0,0.0,3096.371333333333,5363.072468433122,11.596828637853662,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
G6pc,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lims1,17.583333333333332,16.492901227963298,20.08341666666667,14.097017747271238,2.898337360381547,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pah,0.0,0.0,2.0,3.4641016151377544,1.584962500721156,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Npffr1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Madcam1,0.0,0.0,0.6666666666666667,1.1547005383792517,0.7464560971136587,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Il13,0.0,0.0,1.3333333333333333,2.309401076758504,1.2223924213364477,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Igfbp1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Tpo,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ccl1,0.1666666666666666,0.2886751345948129,0.3333333333333333,0.5773502691896258,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Asic2,0.1666666666666666,0.2886751345948129,0.3333333333333333,0.5773502691896258,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Rcvrn,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Irf4,3.5,5.220153254455275,3.333333333333333,2.387469605423413,0.9971117206751736,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Shc3,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ror2,18.5,9.848857801796104,21.850166666666667,22.664572909688324,3.222392421336448,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
1700067P10Rik,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Slc6a3,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
ccdc198,0.0,0.0,0.5,0.8660254037844388,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Tdh,0.0,0.0,2.6666666666666665,4.618802153517007,1.874469117916141,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Prss52,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pebp4,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ugt3a1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lrp12,14.833333333333334,7.285830998131464,21.5,26.64512946186789,4.247927513443585,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Fam135b,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Miox,0.0,0.0,3.6666666666666665,6.350852961085884,2.222392421336448,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Kcnk16,0.1666666666666666,0.2886751345948129,0.3333333333333333,0.5773502691896258,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Sult1c1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Tff1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Tpsg1,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pou5f1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Dtwd2,3.1666666666666665,3.0138568866708537,3.6666666666666665,3.2086051458821503,1.039372388723932,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Dynap,0.0,0.0,12.333333333333334,21.36195996001615,3.736965594166206,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Gnal,1.5,1.8027756377319943,1.1666666666666667,2.0207259421636903,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cblif,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lipm,0.0,0.0,10.360666666666669,17.94520106695195,3.505975592447677,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cyp2c55,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Nr0b1,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pnliprp2,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ppp1r27,0.0,0.0,44.87833333333333,77.73155349234526,5.519741077012473,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Pitx3,0.0,0.0,4.666666666666667,8.08290376865476,3.1701921424561097,True,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Slc6a20b,0.0,0.0,0.416,0.720533135948653,0.5018212654209103,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Gpr143,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Rnf165,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Crisp1,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Odf3,0.0,0.0,0.6666666666666666,1.1547005383792517,0.736965594166206,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Chrng,0.0,0.0,5.333333333333333,9.237604307034012,2.662965012722429,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Serpinb13,0.0,0.0,2.0,3.4641016151377544,1.584962500721156,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Serpinb3c,0.0,0.0,5.333333333333333,9.237604307034012,2.662965012722429,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
F13b,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Myog,0.0,0.0,25.023,43.34110735779602,4.701715384215805,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cnih3,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lcn4,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
1700019N19Rik,0.1666666666666666,0.2886751345948129,0.1666666666666666,0.2886751345948129,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Il1f5,0.0,0.0,0.3333333333333333,0.5773502691896258,0.4150374992788437,True,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
