gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Gm14685,0.3333333333333333,0.5773502691896258,5.028333333333333,4.350606432824432,2.1767216928810496,False,False,SCFA_specific_medium,0.05,0.05,False
Lmf2,0.6403333333333333,0.5546443304797529,1.7236666666666665,0.5189704551641965,0.7315611355572346,False,False,SCFA_specific_low,0.03941771561640646,0.04,True
Ccdc141,0.0,0.0,12.438333333333333,9.863644373827219,3.7482823162752283,True,False,SCFA_specific_medium,0.05,0.05,False
Per1,0.0,0.0,561.8636666666666,355.48756124839775,9.136641713781497,True,False,SCFA_specific_medium,0.05,0.05,False
Ssbp2,0.0,0.0,6.319333333333333,4.149550136259753,2.8717122495346934,True,False,SCFA_specific_medium,0.05,0.05,False
Cdkl5,0.0,0.0,9.025,4.415667899650063,3.325530331567558,True,False,SCFA_specific_medium,0.05,0.05,False
Cxcl10,0.0,0.0,9.333333333333334,4.618802153517006,3.3692338096657193,True,False,SCFA_specific_medium,0.05,0.05,False
Tspan17,0.0,0.0,7.671333333333334,3.718608655577155,3.116253844138135,True,False,SCFA_specific_medium,0.05,0.05,False
Tacc2,0.0,0.0,214.74366666666666,308.28844004654695,7.75317439829736,True,False,SCFA_specific_medium,0.05,0.05,False
BC051142,0.3333333333333333,0.5773502691896258,3.571,3.4445741391353444,1.777472319663104,False,False,SCFA_specific_low,0.05,0.05,False
Arih2,112.85666666666667,52.44195488664904,169.02133333333333,18.981899439553818,0.5784970107986341,False,False,SCFA_specific_low,0.19682211689991938,0.2,False
Med25,132.73666666666668,54.736992759315285,227.73366666666666,50.96560775987404,0.774273663335593,False,False,SCFA_specific_medium,0.092996738487702,0.09,False
Asxl2,64.72933333333333,5.750111419210356,131.37766666666667,44.93585377327701,1.0100504891643403,False,False,SCFA_specific_low,0.12172165820014708,0.12,False
Zcchc8,396.969,115.33867944883016,601.3223333333333,77.81228463638199,0.5978796975062258,False,False,SCFA_specific_low,0.0723491277700789,0.07,False
Psip1,32.31666666666666,21.23050070849327,69.256,11.185929599277836,1.0763773733283455,False,False,SCFA_specific_medium,0.07511105971179971,0.08,False
Thap7,1.2503333333333333,2.1656408597302863,10.512333333333332,7.994289107439968,2.354969646920615,False,False,SCFA_specific_low,0.17589413848988297,0.18,False
Ltbp2,0.0,0.0,87.47933333333333,81.72867558166676,6.467268610203231,True,False,SCFA_specific_medium,0.05,0.05,False
Osbpl5,155.977,135.32307171727962,377.47066666666666,59.70344883114655,1.2696282951954128,False,False,SCFA_specific_low,0.08830871165157371,0.09,False
Coro6,0.0,0.0,12.287333333333335,10.909568384374028,3.73197969063761,True,False,SCFA_specific_medium,0.05,0.05,False
Itfg2,72.65833333333333,35.859450753369515,110.65466666666667,21.92355154470491,0.6001228917658201,False,False,SCFA_specific_low,0.20686639702074647,0.21,False
Mbnl2,0.0,0.0,45.79,36.19113727143705,5.548128323585586,True,False,SCFA_specific_medium,0.05,0.05,False
Tmem40,0.0,0.0,23.243,20.64209386181547,4.599496334016614,True,False,SCFA_specific_medium,0.05,0.05,False
Zbbx,0.0,0.0,32.556000000000004,24.62057830352488,5.068498846299809,True,False,SCFA_specific_medium,0.05,0.05,False
Wt1,0.0,0.0,7.422,6.249385809821634,3.074162875507007,True,False,SCFA_specific_medium,0.05,0.05,False
Bcor,0.0,0.0,112.68466666666667,80.53037124174539,6.828893872186846,True,False,SCFA_specific_medium,0.05,0.05,False
Srrm1,0.0,0.0,3.787333333333333,2.5611187659562638,2.2592222617929067,True,False,SCFA_specific_low,0.05,0.05,False
Ndufaf3,0.0,0.0,3.130333333333333,1.9672906072396457,2.0462582172237265,True,False,SCFA_specific_low,0.05,0.05,False
Tarbp2,0.0,0.0,58.20766666666666,40.43187349521826,5.887712094151033,True,False,SCFA_specific_medium,0.05,0.05,False
Insl5,0.0,0.0,5.333333333333333,3.055050463303893,2.662965012722429,True,False,SCFA_specific_medium,0.05,0.05,False
Large2,0.0,0.0,2.7906666666666666,1.6569472934687253,1.9224515982942842,True,False,SCFA_specific_low,0.05,0.05,False
Rcor1,0.0,0.0,8.818,4.615104224175224,3.2954291667039612,True,False,SCFA_specific_medium,0.05,0.05,False
Ncor1,0.0,0.0,7.264333333333333,3.5143748140079385,3.0468984449881327,True,False,SCFA_specific_medium,0.05,0.05,False
Pcdh18,0.0,0.0,5.629666666666666,2.7074039841392956,2.7289363348271065,True,False,SCFA_specific_medium,0.05,0.05,False
Rnf223,0.3333333333333333,0.5773502691896258,5.333333333333333,2.516611478423583,2.2479275134435857,False,False,SCFA_specific_medium,0.05,0.05,False
Gapvd1,0.0,0.0,10.326,4.405165036635972,3.5015665298254945,True,False,SCFA_specific_medium,0.05,0.05,False
Pcdha5,0.0,0.0,2.9243333333333332,1.3237576565721285,1.9724475894477234,True,False,SCFA_specific_low,0.05,0.05,False
Mettl3,0.0,0.0,5.639333333333333,2.628125060443915,2.7310383854004945,True,False,SCFA_specific_medium,0.05,0.05,False
